from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
12-Aug-2020 - 00:00,21.96,47.52,21.18,4.67,15.06,21.76,6.85,0.61,22.54,25.58,0.53,267.27,89.59,714.16,44.96,0.45,13-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Aug-2020 - 00:00,22.7,56.0,23.44,4.73,16.31,21.42,11.55,0.57,21.71,26.19,0.57,249.61,85.61,712.15,200.86,0.19,14-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Aug-2020 - 00:00,15.26,53.01,22.55,4.62,15.74,22.12,12.86,0.55,20.97,27.29,0.65,250.3,81.34,711.0,265.41,0.0,15-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Aug-2020 - 00:00,13.85,45.2,20.08,4.9,14.5,20.61,8.27,0.6,18.72,25.45,0.69,273.38,87.18,711.61,107.3,0.37,16-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Aug-2020 - 00:00,15.21,33.38,18.58,4.28,13.31,18.06,8.66,0.47,22.42,27.12,0.67,268.93,82.72,711.68,231.4,0.0,17-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Aug-2020 - 00:00,18.96,45.26,24.57,4.59,16.59,20.65,9.53,0.6,26.46,28.65,0.7,178.89,78.75,711.36,284.44,0.03,18-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Aug-2020 - 00:00,13.29,28.62,24.29,5.27,17.2,19.72,7.29,0.63,18.27,25.78,0.55,262.27,89.22,712.66,55.14,1.05,19-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Aug-2020 - 00:00,17.36,57.4,26.58,6.14,19.13,19.0,9.65,0.73,20.38,26.74,0.55,238.38,82.66,712.7,242.38,0.0,20-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Aug-2020 - 00:00,25.76,54.09,25.78,5.56,18.22,26.02,5.83,0.75,22.29,27.77,0.83,107.48,81.26,711.96,268.54,0.16,21-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
21-Aug-2020 - 00:00,11.28,21.28,17.45,4.99,13.18,17.54,7.63,0.45,23.97,26.37,1.34,127.06,87.47,711.02,145.5,0.46,22-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Aug-2020 - 00:00,11.48,29.14,13.39,5.43,11.3,13.62,5.58,0.36,27.71,26.69,1.32,191.16,79.09,714.44,289.67,0.06,23-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Aug-2020 - 00:00,12.72,33.2,13.59,5.32,11.36,13.0,8.4,0.48,14.98,26.7,0.64,209.29,83.15,716.17,288.56,0.08,24-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Aug-2020 - 00:00,19.97,62.46,18.97,6.36,15.07,14.05,10.34,0.51,18.01,27.11,0.87,227.9,79.47,717.32,296.57,0.06,25-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Aug-2020 - 00:00,19.71,72.08,21.45,7.92,17.51,22.36,10.75,1.68,15.77,27.85,0.88,261.29,77.89,718.9,240.44,0.0,26-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Aug-2020 - 00:00,15.91,51.69,18.48,6.95,15.29,20.47,6.7,0.59,17.58,27.31,0.77,278.33,81.64,718.79,245.01,0.17,27-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Aug-2020 - 00:00,11.89,25.26,16.36,5.53,12.8,24.7,9.07,0.63,19.59,26.51,0.82,209.45,85.91,715.0,218.34,0.57,28-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Aug-2020 - 00:00,18.29,32.92,19.25,5.54,14.62,22.6,8.33,0.72,22.66,25.74,0.78,94.91,87.91,711.33,152.99,0.27,29-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Aug-2020 - 00:00,10.64,25.68,16.99,6.59,12.77,16.44,8.09,0.46,21.02,25.01,1.02,170.77,88.06,711.96,163.59,0.16,30-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Aug-2020 - 00:00,13.59,38.62,16.14,6.16,9.46,14.74,10.77,0.41,26.35,28.73,1.01,214.07,75.4,716.78,282.31,0.0,31-Aug-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
31-Aug-2020 - 00:00,21.31,83.35,24.34,8.23,15.51,16.0,11.02,0.53,18.3,28.74,0.85,244.31,74.17,719.44,308.44,0.0,01-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
01-Sep-2020 - 00:00,22.06,82.47,24.12,8.71,15.83,21.84,10.41,0.53,17.52,28.17,0.75,269.78,73.42,720.43,301.23,0.0,02-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
02-Sep-2020 - 00:00,24.97,86.04,33.05,11.61,22.97,23.28,11.74,0.54,20.47,26.79,0.48,232.57,79.12,720.43,227.25,0.0,03-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
03-Sep-2020 - 00:00,24.7,67.73,20.52,5.96,12.63,26.75,8.66,0.5,28.5,27.62,0.71,217.99,75.12,720.46,286.36,0.02,04-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
04-Sep-2020 - 00:00,22.53,52.87,18.47,4.66,13.37,25.86,10.48,0.51,28.81,27.48,0.78,214.07,74.0,720.46,312.15,0.0,05-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
05-Sep-2020 - 00:00,25.4,58.86,42.88,5.25,26.6,31.39,14.74,0.66,26.73,26.67,0.7,248.47,76.46,719.17,276.67,0.36,06-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
06-Sep-2020 - 00:00,38.42,89.19,54.28,4.87,35.63,40.49,21.68,0.65,19.61,27.8,0.57,256.71,75.14,718.29,282.61,0.0,07-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
07-Sep-2020 - 00:00,32.75,78.79,26.21,5.11,23.02,25.71,16.62,0.63,20.28,27.7,0.82,250.66,74.89,718.67,288.59,0.01,08-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
08-Sep-2020 - 00:00,29.34,75.2,28.62,6.43,20.84,26.85,10.36,0.64,21.5,28.22,0.71,249.07,72.86,719.21,299.65,0.0,09-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
09-Sep-2020 - 00:00,30.57,76.69,25.82,5.57,16.89,21.07,15.7,0.55,26.36,28.35,0.77,241.03,71.85,718.57,297.86,0.0,10-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
10-Sep-2020 - 00:00,26.34,64.17,24.57,4.25,16.29,22.95,12.46,0.59,27.45,25.99,0.71,235.93,77.43,716.53,215.44,0.14,11-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
11-Sep-2020 - 00:00,36.42,96.51,29.14,5.12,19.29,25.75,15.65,0.78,35.58,26.44,0.53,201.66,74.81,716.9,281.24,0.0,12-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
12-Sep-2020 - 00:00,47.78,107.72,30.24,4.68,19.19,28.72,15.08,0.76,27.55,25.44,0.45,213.05,78.86,718.74,195.1,0.0,13-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Sep-2020 - 00:00,37.52,61.64,21.38,6.65,14.78,27.55,11.12,0.67,25.57,26.61,0.51,171.28,76.26,718.73,260.97,0.0,14-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Sep-2020 - 00:00,35.57,74.8,23.71,6.29,15.88,23.2,7.34,1.02,20.44,27.53,0.55,214.47,72.4,717.55,235.46,0.0,15-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Sep-2020 - 00:00,35.27,80.17,23.4,6.4,16.22,17.52,11.74,0.49,19.94,27.96,0.64,245.36,70.81,717.39,295.07,0.0,16-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Sep-2020 - 00:00,39.07,91.4,27.16,5.83,18.93,19.38,12.96,1.32,15.8,28.11,0.61,262.1,72.15,717.07,235.86,0.0,17-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Sep-2020 - 00:00,47.39,111.1,23.31,4.7,15.35,17.36,13.68,0.74,33.07,28.07,0.66,222.03,69.98,717.27,277.39,0.0,18-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Sep-2020 - 00:00,47.26,108.96,22.81,4.52,15.55,16.43,16.36,0.71,29.96,28.48,0.66,221.32,69.78,716.34,275.99,0.0,19-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Sep-2020 - 00:00,30.32,76.25,22.28,4.22,15.05,19.25,20.64,0.64,34.84,26.72,0.68,198.6,73.8,714.99,258.33,0.0,20-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Sep-2020 - 00:00,51.09,94.5,23.04,4.04,15.48,24.67,11.86,0.76,35.66,26.91,0.72,128.27,76.04,713.52,254.36,0.0,21-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
21-Sep-2020 - 00:00,34.62,69.46,26.03,3.69,16.49,18.46,12.42,0.53,28.54,26.2,0.82,120.83,76.97,712.51,260.69,0.09,22-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Sep-2020 - 00:00,19.8,34.43,22.56,5.48,16.16,22.06,13.68,0.58,20.51,24.59,0.59,96.72,81.97,712.41,232.14,0.0,23-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Sep-2020 - 00:00,21.34,41.13,15.83,3.9,11.44,14.1,13.98,0.55,20.09,24.36,0.72,216.83,82.22,713.3,226.85,0.0,24-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Sep-2020 - 00:00,21.99,53.73,17.77,3.52,12.1,15.28,12.85,0.56,20.27,24.48,0.84,261.1,83.05,716.02,206.54,0.03,25-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Sep-2020 - 00:00,37.61,94.52,20.32,3.77,13.69,21.09,13.3,0.68,39.17,26.16,0.81,229.61,74.24,717.21,277.31,0.0,26-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Sep-2020 - 00:00,35.67,107.6,22.73,4.29,15.33,22.51,18.34,0.51,35.72,26.22,0.68,252.86,71.68,716.94,266.71,0.0,27-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Sep-2020 - 00:00,30.43,84.42,19.52,3.44,12.8,18.19,18.71,0.49,39.63,25.92,0.66,248.02,70.62,719.28,280.83,0.0,28-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Sep-2020 - 00:00,31.4,70.31,22.84,4.46,15.58,17.99,15.12,0.58,31.68,24.92,0.57,228.94,75.45,720.32,253.45,0.52,29-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Sep-2020 - 00:00,43.76,132.56,37.4,9.36,27.45,20.3,16.91,0.96,27.91,25.47,0.48,228.2,72.27,719.78,278.23,0.0,30-Sep-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Sep-2020 - 00:00,47.74,161.75,37.88,4.52,23.18,22.91,15.2,0.92,38.4,25.9,0.47,221.02,66.41,718.71,283.56,0.0,01-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
01-Oct-2020 - 00:00,48.86,185.14,37.55,5.69,24.22,26.7,18.0,0.96,38.85,26.05,0.55,237.83,61.88,718.31,290.86,0.0,02-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
02-Oct-2020 - 00:00,60.95,204.64,42.57,7.21,28.48,25.84,24.52,1.0,42.29,25.71,0.53,242.51,61.85,718.39,288.53,0.0,03-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
03-Oct-2020 - 00:00,59.05,171.62,37.65,6.82,25.57,25.7,14.03,0.94,43.27,25.51,0.58,196.85,63.52,719.03,284.45,0.0,04-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
04-Oct-2020 - 00:00,67.92,153.68,28.95,4.72,19.2,29.28,13.49,0.88,48.0,25.61,0.52,180.14,65.74,719.55,255.08,0.0,05-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
05-Oct-2020 - 00:00,49.36,142.21,37.23,4.92,23.62,23.58,16.81,0.76,44.96,26.14,0.5,207.0,61.52,719.43,278.14,0.0,06-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
06-Oct-2020 - 00:00,61.52,171.01,38.87,3.69,23.57,24.38,14.69,0.89,59.72,26.26,0.46,212.11,54.79,720.07,265.11,0.0,07-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
07-Oct-2020 - 00:00,64.89,168.12,32.84,4.91,21.42,28.99,13.07,1.15,41.95,25.91,0.51,167.18,66.03,721.35,251.6,0.0,08-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
08-Oct-2020 - 00:00,36.58,89.01,18.1,3.74,12.51,19.23,12.82,0.87,51.37,26.44,0.78,101.88,62.65,721.76,280.09,0.0,09-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
09-Oct-2020 - 00:00,37.59,91.49,22.28,3.69,14.71,25.25,9.01,0.74,42.93,25.19,0.59,103.17,70.4,722.03,232.39,0.0,10-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
10-Oct-2020 - 00:00,40.71,80.3,18.75,3.63,12.79,17.02,11.44,0.7,44.67,26.24,0.62,112.47,70.75,720.83,242.21,0.0,11-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
11-Oct-2020 - 00:00,43.84,96.28,17.48,3.22,11.82,8.95,11.65,0.71,63.54,26.54,0.74,125.32,62.92,719.04,275.18,0.0,12-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
12-Oct-2020 - 00:00,62.95,130.38,25.22,3.72,16.11,13.9,10.01,1.65,58.77,26.61,0.65,125.32,64.57,717.86,234.85,0.0,13-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Oct-2020 - 00:00,44.03,91.85,19.43,2.97,12.48,21.1,10.39,1.21,39.65,26.28,0.88,103.84,69.4,717.82,258.48,0.0,14-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Oct-2020 - 00:00,32.33,80.97,19.87,3.45,13.35,20.24,9.54,0.73,30.75,26.61,1.01,97.12,65.31,718.84,281.76,0.0,15-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Oct-2020 - 00:00,32.81,76.44,19.36,3.27,12.77,20.39,11.53,0.9,41.37,26.47,1.01,108.33,65.75,719.17,266.77,0.0,16-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Oct-2020 - 00:00,37.01,81.49,17.09,3.28,11.72,21.66,10.77,0.79,37.73,26.55,0.86,107.5,67.53,719.4,271.48,0.0,17-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Oct-2020 - 00:00,30.21,70.68,15.58,3.56,11.14,20.02,6.42,0.69,39.64,27.22,0.72,110.53,65.0,720.34,271.19,0.0,18-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Oct-2020 - 00:00,44.8,95.42,17.63,3.33,11.9,21.41,9.11,0.69,55.89,26.53,0.72,112.16,63.09,720.9,263.9,0.0,19-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Oct-2020 - 00:00,58.02,146.7,26.48,4.09,17.4,19.78,5.16,0.86,53.78,26.17,0.56,150.32,56.95,720.66,264.21,0.0,20-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Oct-2020 - 00:00,95.95,236.42,45.04,5.04,28.04,24.08,10.28,1.27,38.78,25.26,0.38,188.4,59.11,720.68,231.58,0.0,21-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
21-Oct-2020 - 00:00,76.11,208.91,40.97,5.08,25.89,18.8,7.56,1.18,52.14,24.95,0.56,152.68,45.61,721.53,266.83,0.0,22-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Oct-2020 - 00:00,79.66,236.6,44.09,6.79,28.98,21.14,8.58,1.28,38.41,23.76,0.53,189.96,49.33,720.04,267.12,0.0,23-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Oct-2020 - 00:00,88.27,263.67,44.22,13.83,34.75,23.79,9.78,1.35,33.45,23.85,0.39,197.38,53.77,719.93,261.56,0.0,24-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Oct-2020 - 00:00,74.15,192.86,33.63,6.55,23.13,23.84,8.49,0.68,40.93,24.05,0.39,201.4,53.1,721.49,257.3,0.0,25-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Oct-2020 - 00:00,60.74,157.06,28.31,4.18,18.43,21.43,7.84,1.22,34.62,24.57,0.42,185.64,53.73,723.58,257.69,0.0,26-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Oct-2020 - 00:00,55.73,135.48,23.23,3.34,15.06,19.74,8.69,0.78,43.56,24.59,0.4,189.34,52.32,724.49,258.28,0.0,27-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Oct-2020 - 00:00,65.78,170.3,28.5,3.84,18.29,21.0,6.77,0.89,50.04,23.97,0.44,140.28,49.33,724.23,253.05,0.01,28-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Oct-2020 - 00:00,69.89,187.18,35.41,4.14,22.07,27.65,14.19,0.92,65.1,22.94,0.36,145.24,51.24,724.82,258.92,0.0,29-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Oct-2020 - 00:00,73.1,198.62,36.75,5.41,23.89,25.64,12.4,0.95,64.35,22.94,0.37,153.7,50.94,725.41,266.14,0.0,30-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Oct-2020 - 00:00,118.67,303.5,52.9,8.17,34.78,24.34,13.18,1.25,55.73,21.52,0.44,169.12,49.79,725.5,268.31,0.0,31-Oct-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
31-Oct-2020 - 00:00,130.71,315.1,66.11,15.03,47.31,30.28,15.75,1.56,46.86,21.58,0.38,196.15,49.4,725.65,246.44,0.0,01-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
01-Nov-2020 - 00:00,120.01,295.77,54.55,9.15,36.46,34.56,18.07,1.33,50.29,21.26,0.38,222.67,48.25,726.41,261.81,0.0,02-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
02-Nov-2020 - 00:00,148.02,352.69,72.76,17.78,53.16,39.24,16.2,1.48,45.28,20.52,0.34,213.4,47.86,727.43,260.17,0.0,03-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
03-Nov-2020 - 00:00,112.91,279.0,69.63,26.21,58.35,38.93,17.31,1.7,43.15,19.98,0.36,211.21,47.2,727.31,264.35,0.0,04-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
04-Nov-2020 - 00:00,122.61,288.05,61.18,17.25,46.57,36.0,18.86,1.18,37.68,20.15,0.41,239.7,46.08,726.0,270.21,0.0,05-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
05-Nov-2020 - 00:00,105.41,272.37,63.46,20.5,50.42,33.58,16.87,1.44,38.74,21.63,0.38,234.11,43.66,726.88,271.02,0.0,06-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
06-Nov-2020 - 00:00,151.82,329.39,71.28,31.6,63.54,41.08,15.12,1.81,41.21,21.22,0.32,210.43,50.03,729.27,254.83,0.0,07-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
07-Nov-2020 - 00:00,170.98,325.37,78.37,27.13,63.75,46.24,12.99,1.94,43.49,21.11,0.36,184.64,51.42,730.02,256.32,0.0,08-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
08-Nov-2020 - 00:00,164.23,335.54,68.86,18.96,52.04,48.11,13.72,1.92,38.24,20.3,0.34,205.0,52.77,730.09,252.85,0.0,09-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
09-Nov-2020 - 00:00,175.86,321.24,62.6,23.52,52.42,48.18,12.29,2.05,30.37,19.6,0.36,218.64,52.43,728.72,254.51,0.0,10-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
10-Nov-2020 - 00:00,185.94,296.94,54.28,22.84,47.44,53.09,8.79,2.2,27.99,19.17,0.42,168.79,53.75,727.18,248.02,0.0,11-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
11-Nov-2020 - 00:00,143.89,266.82,44.53,13.21,34.41,50.57,9.17,1.19,24.29,21.09,0.51,150.58,56.04,728.06,256.73,0.0,12-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
12-Nov-2020 - 00:00,82.83,178.38,33.26,9.04,25.05,42.37,7.84,1.13,12.43,23.72,0.42,135.89,63.67,728.89,228.39,0.01,13-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Nov-2020 - 00:00,58.38,124.09,24.86,5.06,17.31,24.73,7.94,0.93,21.53,25.14,0.4,138.45,60.21,728.01,252.91,0.0,14-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Nov-2020 - 00:00,90.22,167.78,25.72,4.51,17.29,25.04,8.31,0.9,31.4,24.8,0.47,114.58,59.76,726.72,246.96,0.0,15-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Nov-2020 - 00:00,92.78,158.14,21.25,4.62,15.01,31.46,7.89,0.79,52.04,25.43,0.48,139.93,58.18,726.35,247.39,0.0,16-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Nov-2020 - 00:00,97.19,166.34,31.13,5.3,20.85,29.05,8.87,0.83,47.24,23.03,0.55,136.5,66.3,727.1,249.4,0.0,17-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Nov-2020 - 00:00,87.92,158.11,28.23,4.74,18.88,27.46,12.34,0.9,49.39,23.24,0.39,123.19,64.27,725.74,245.45,0.0,18-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Nov-2020 - 00:00,84.24,138.09,23.93,4.54,16.36,25.9,7.52,0.76,54.37,23.22,0.72,113.99,67.89,724.71,244.06,0.0,19-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Nov-2020 - 00:00,58.05,117.97,21.35,4.33,14.86,24.17,6.91,0.76,32.9,23.45,0.56,171.32,71.85,723.99,221.43,0.18,20-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Nov-2020 - 00:00,88.72,139.92,30.54,4.76,20.11,38.56,8.56,0.91,47.41,21.59,0.42,141.84,73.66,725.99,234.75,0.0,21-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
21-Nov-2020 - 00:00,90.47,171.36,39.42,6.13,25.91,29.75,10.66,0.85,62.29,19.05,0.39,207.78,55.83,727.8,266.34,0.0,22-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Nov-2020 - 00:00,126.97,241.03,44.75,10.32,32.19,35.57,10.19,1.32,41.94,17.18,0.38,180.99,57.68,728.89,260.82,0.0,23-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Nov-2020 - 00:00,122.8,206.56,42.07,12.92,32.82,39.18,10.43,1.4,46.04,17.43,0.46,148.33,60.44,728.7,261.53,0.0,24-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Nov-2020 - 00:00,112.52,187.94,38.11,5.84,24.9,39.07,10.38,1.36,35.54,18.02,0.39,137.5,58.07,727.93,254.85,0.0,25-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Nov-2020 - 00:00,112.72,187.46,38.16,5.09,24.43,38.79,11.57,1.07,43.99,19.25,0.43,106.3,53.76,727.75,258.84,0.0,26-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Nov-2020 - 00:00,116.24,205.14,37.49,5.17,24.15,40.92,9.87,0.98,36.74,19.79,0.49,108.46,57.62,728.33,254.14,0.0,27-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Nov-2020 - 00:00,181.37,291.83,29.86,7.06,21.63,54.83,8.12,1.47,40.91,18.44,0.38,128.04,63.25,731.12,218.42,0.0,28-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Nov-2020 - 00:00,160.82,288.65,38.41,14.34,32.08,55.77,8.43,1.6,27.64,18.67,0.42,151.38,61.88,731.05,253.94,0.0,29-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Nov-2020 - 00:00,106.75,212.19,34.42,15.72,31.08,56.69,9.92,1.21,21.19,19.49,0.37,177.1,59.32,729.74,252.93,0.0,30-Nov-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Nov-2020 - 00:00,96.71,215.3,35.41,12.39,28.9,37.53,11.39,1.29,16.85,18.94,0.37,180.99,59.29,728.96,252.22,0.0,01-Dec-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
01-Dec-2020 - 00:00,127.0,317.0,57.2,20.55,47.15,35.85,12.65,2.06,13.7,14.4,0.3,240.0,73.0,729.0,7.5,0.0,02-Dec-2020 - 00:00,"Gole Bazar, Katni - MPPCB"
