from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
20-Apr-2020 - 00:00,18.92,60.1,6.39,1.67,8.06,2.81,4.11,0.32,37.05,11.81,24.66,13.27,31.48,69.39,,403.56,1.22,234.14,21-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
21-Apr-2020 - 00:00,17.24,47.5,3.6,1.37,4.97,4.17,3.79,0.25,33.62,12.39,23.86,11.79,30.44,71.66,,428.54,0.94,228.66,22-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
22-Apr-2020 - 00:00,18.76,54.44,3.54,1.5,5.04,2.65,3.88,0.24,27.3,10.72,23.47,12.86,30.09,77.09,,343.57,0.83,214.51,23-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
23-Apr-2020 - 00:00,20.04,51.97,3.57,2.02,5.59,2.24,4.04,0.26,20.34,9.48,23.02,13.4,30.22,77.79,,173.13,0.87,219.29,24-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
24-Apr-2020 - 00:00,18.61,47.03,3.5,1.94,5.45,2.21,3.92,0.27,22.61,11.73,22.71,9.68,30.57,76.53,,368.1,0.83,223.03,25-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
25-Apr-2020 - 00:00,13.77,44.41,3.07,1.53,4.59,2.08,3.96,0.24,29.69,8.25,24.63,11.05,30.21,73.15,,305.5,0.83,226.44,26-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
26-Apr-2020 - 00:00,17.8,46.91,3.66,2.44,6.1,1.97,4.35,0.27,23.84,11.8,22.68,10.72,29.6,75.52,,336.03,0.84,210.59,27-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
27-Apr-2020 - 00:00,16.09,43.61,3.83,1.7,5.54,2.25,3.77,0.25,24.39,14.94,25.26,10.99,30.17,72.37,,372.21,0.85,227.54,28-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
28-Apr-2020 - 00:00,19.41,51.93,5.63,1.47,7.1,1.71,3.79,0.26,36.51,11.53,27.44,8.21,30.34,76.31,,401.39,1.08,235.78,29-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
29-Apr-2020 - 00:00,21.44,63.29,2.21,2.58,4.6,1.53,4.42,0.25,18.21,11.88,21.42,13.39,30.84,76.85,,204.02,1.0,225.11,30-Apr-2020 - 00:00,"Worli, Mumbai - MPCB"
30-Apr-2020 - 00:00,21.21,59.37,3.89,1.78,5.67,1.55,3.82,0.23,25.38,13.69,22.98,11.59,30.46,77.95,,366.69,1.17,215.51,01-May-2020 - 00:00,"Worli, Mumbai - MPCB"
01-May-2020 - 00:00,14.99,47.96,4.36,1.31,5.67,1.4,3.7,0.22,27.78,8.33,24.16,11.72,30.72,75.92,,176.75,0.91,237.96,02-May-2020 - 00:00,"Worli, Mumbai - MPCB"
02-May-2020 - 00:00,12.88,45.39,5.18,1.63,6.81,1.04,3.76,0.22,28.84,9.08,25.11,9.21,30.66,75.92,,170.95,0.92,229.88,03-May-2020 - 00:00,"Worli, Mumbai - MPCB"
03-May-2020 - 00:00,11.36,38.64,3.59,1.14,4.74,1.08,3.71,0.22,30.46,11.48,22.82,11.7,30.55,77.08,,199.79,0.99,233.11,04-May-2020 - 00:00,"Worli, Mumbai - MPCB"
04-May-2020 - 00:00,11.2,42.46,5.36,2.39,7.74,1.16,3.79,0.23,21.62,11.47,19.46,14.41,30.23,77.32,,202.65,0.94,228.57,05-May-2020 - 00:00,"Worli, Mumbai - MPCB"
05-May-2020 - 00:00,11.14,44.67,5.47,1.82,7.29,1.21,3.75,0.22,26.62,10.91,26.26,13.43,30.5,77.7,,186.2,0.96,234.48,06-May-2020 - 00:00,"Worli, Mumbai - MPCB"
06-May-2020 - 00:00,13.27,56.12,5.27,1.75,7.02,1.05,3.86,0.21,23.97,11.29,21.38,8.82,30.72,79.19,,76.05,0.84,224.51,07-May-2020 - 00:00,"Worli, Mumbai - MPCB"
07-May-2020 - 00:00,14.19,50.0,5.17,1.45,6.63,1.49,3.84,0.21,33.36,9.97,23.15,13.78,30.4,77.54,,203.21,0.98,232.0,08-May-2020 - 00:00,"Worli, Mumbai - MPCB"
08-May-2020 - 00:00,15.41,60.8,7.44,2.08,9.52,1.38,3.88,0.22,29.66,9.69,23.41,11.37,30.39,75.29,,267.09,0.87,239.5,09-May-2020 - 00:00,"Worli, Mumbai - MPCB"
09-May-2020 - 00:00,15.61,55.8,6.7,2.15,8.85,1.14,4.0,0.21,25.97,11.49,27.92,11.29,30.44,76.31,,328.46,0.86,233.9,10-May-2020 - 00:00,"Worli, Mumbai - MPCB"
10-May-2020 - 00:00,14.0,51.24,4.24,1.34,5.57,1.1,3.82,0.23,27.28,12.39,22.39,14.2,30.51,76.9,,327.55,0.9,235.97,11-May-2020 - 00:00,"Worli, Mumbai - MPCB"
11-May-2020 - 00:00,21.06,67.59,4.46,3.04,7.5,1.12,4.35,0.24,17.18,9.61,22.82,11.08,30.43,77.86,,367.03,0.93,224.4,12-May-2020 - 00:00,"Worli, Mumbai - MPCB"
12-May-2020 - 00:00,12.78,53.17,5.04,2.65,7.69,1.51,3.93,0.22,20.36,11.58,20.43,12.01,30.26,76.93,,358.57,0.96,228.43,13-May-2020 - 00:00,"Worli, Mumbai - MPCB"
13-May-2020 - 00:00,14.2,59.49,6.48,2.25,8.73,1.48,3.92,0.21,25.85,8.51,26.09,9.98,30.74,76.18,,284.01,0.93,235.88,14-May-2020 - 00:00,"Worli, Mumbai - MPCB"
14-May-2020 - 00:00,14.01,58.66,5.63,2.7,8.32,1.31,4.02,0.22,21.02,9.24,19.43,9.37,30.91,76.81,,300.34,0.98,232.81,15-May-2020 - 00:00,"Worli, Mumbai - MPCB"
15-May-2020 - 00:00,16.63,64.11,6.2,3.04,9.24,1.17,4.11,0.23,19.28,15.31,23.96,9.33,31.0,75.68,,222.24,1.02,236.17,16-May-2020 - 00:00,"Worli, Mumbai - MPCB"
16-May-2020 - 00:00,35.85,120.37,5.62,1.92,7.41,1.3,3.99,0.21,24.87,10.5,29.35,10.83,31.08,76.44,,250.51,1.01,238.39,17-May-2020 - 00:00,"Worli, Mumbai - MPCB"
17-May-2020 - 00:00,37.15,117.5,4.46,1.14,5.6,2.15,3.93,0.21,36.88,11.59,27.86,12.22,30.99,74.46,,336.21,0.95,241.99,18-May-2020 - 00:00,"Worli, Mumbai - MPCB"
18-May-2020 - 00:00,24.43,86.39,6.2,1.71,7.91,1.41,3.86,0.2,36.13,11.21,22.06,12.1,30.52,75.71,,271.65,1.07,241.19,19-May-2020 - 00:00,"Worli, Mumbai - MPCB"
19-May-2020 - 00:00,17.9,61.47,7.06,1.92,8.98,1.24,3.86,0.2,32.36,7.33,21.43,9.56,30.59,73.34,,369.04,0.88,241.7,20-May-2020 - 00:00,"Worli, Mumbai - MPCB"
20-May-2020 - 00:00,12.69,44.98,5.68,1.61,7.29,1.05,4.0,0.19,32.07,11.69,25.21,10.5,30.67,72.71,,287.51,0.87,230.89,21-May-2020 - 00:00,"Worli, Mumbai - MPCB"
21-May-2020 - 00:00,10.63,45.15,5.73,2.06,7.79,0.78,3.99,0.2,29.91,8.03,25.65,12.5,30.81,74.19,,230.99,0.92,225.24,22-May-2020 - 00:00,"Worli, Mumbai - MPCB"
22-May-2020 - 00:00,12.24,41.66,6.79,1.63,8.41,0.76,3.89,0.21,33.51,,,,31.01,74.4,,371.66,0.85,235.5,23-May-2020 - 00:00,"Worli, Mumbai - MPCB"
23-May-2020 - 00:00,13.49,47.38,6.06,2.03,8.09,0.8,3.96,0.22,28.1,,,,30.76,76.34,,305.5,1.01,240.17,24-May-2020 - 00:00,"Worli, Mumbai - MPCB"
24-May-2020 - 00:00,12.29,42.67,4.82,1.38,6.2,0.85,3.96,0.21,28.06,,,,30.78,78.79,,347.46,0.97,252.22,25-May-2020 - 00:00,"Worli, Mumbai - MPCB"
25-May-2020 - 00:00,14.38,55.56,4.85,1.54,6.39,0.77,3.99,0.21,27.73,,,,30.88,79.93,,220.35,0.95,242.73,26-May-2020 - 00:00,"Worli, Mumbai - MPCB"
26-May-2020 - 00:00,14.82,58.74,5.41,1.53,6.94,0.76,3.94,0.2,27.84,,,,30.94,78.54,,161.74,1.02,224.45,27-May-2020 - 00:00,"Worli, Mumbai - MPCB"
27-May-2020 - 00:00,13.09,50.63,5.37,1.83,7.2,1.0,3.92,0.21,28.46,,,,31.14,75.63,,291.44,1.01,234.05,28-May-2020 - 00:00,"Worli, Mumbai - MPCB"
28-May-2020 - 00:00,13.06,53.14,3.58,1.65,5.22,0.89,4.0,0.2,25.99,,,,31.33,74.69,,284.57,1.21,227.1,29-May-2020 - 00:00,"Worli, Mumbai - MPCB"
29-May-2020 - 00:00,7.36,38.49,4.97,2.11,7.08,0.45,4.05,0.18,22.52,,,,31.65,75.89,,298.64,0.98,225.01,30-May-2020 - 00:00,"Worli, Mumbai - MPCB"
30-May-2020 - 00:00,8.95,38.2,5.78,3.13,8.91,0.31,4.11,0.19,18.23,,,,31.89,75.68,,310.05,0.94,246.91,31-May-2020 - 00:00,"Worli, Mumbai - MPCB"
31-May-2020 - 00:00,10.77,41.08,3.18,1.55,4.74,0.57,4.05,0.18,22.01,,,,31.73,74.78,,277.48,1.17,241.06,01-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
01-Jun-2020 - 00:00,15.18,38.82,9.14,2.59,11.72,0.97,4.11,0.32,23.04,,,,29.42,80.25,,129.4,0.85,198.54,02-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
02-Jun-2020 - 00:00,23.37,46.67,11.08,3.4,14.48,3.45,4.52,0.55,39.95,,,,28.6,82.05,999.4,94.58,0.77,186.87,03-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
03-Jun-2020 - 00:00,7.5,19.85,5.39,2.53,7.93,4.17,4.57,0.28,38.95,,,,26.3,90.11,995.13,54.88,1.86,183.04,04-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
04-Jun-2020 - 00:00,11.14,33.64,8.34,3.12,11.46,2.76,4.48,0.34,29.31,,,,26.36,90.95,999.85,80.29,1.08,175.21,05-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
05-Jun-2020 - 00:00,7.24,25.63,6.38,2.42,8.79,5.28,4.31,0.27,44.02,,,,27.26,81.45,,145.47,1.27,177.68,06-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
06-Jun-2020 - 00:00,6.06,23.96,3.91,2.89,6.8,7.7,4.53,0.22,24.54,,,,27.96,88.17,,228.68,1.46,182.67,07-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
07-Jun-2020 - 00:00,7.75,26.22,4.35,3.04,7.28,6.41,4.54,0.21,27.04,,,,28.8,79.82,,383.46,1.25,188.52,08-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
08-Jun-2020 - 00:00,5.24,20.47,5.16,2.39,7.55,2.97,4.43,0.22,38.41,,,,27.08,83.62,,280.32,1.18,190.04,09-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
09-Jun-2020 - 00:00,5.57,23.66,4.28,3.34,7.63,3.19,4.56,0.21,24.92,,,,28.59,83.23,,309.68,1.17,196.57,10-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
10-Jun-2020 - 00:00,10.24,33.86,4.83,5.55,10.37,2.06,4.83,0.24,17.93,,,,29.46,82.81,,402.54,1.14,201.36,11-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
11-Jun-2020 - 00:00,6.91,26.44,3.85,4.33,8.17,1.44,4.86,0.23,19.61,,,,28.49,87.24,998.67,395.64,1.29,196.58,12-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
12-Jun-2020 - 00:00,9.53,30.26,7.39,5.82,13.22,1.69,5.07,0.3,19.0,,,,28.85,84.02,997.49,269.94,1.23,190.16,13-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
13-Jun-2020 - 00:00,7.79,19.98,5.04,3.64,8.69,1.87,4.94,0.24,22.51,1.07,22.67,17.17,28.8,84.6,997.5,260.01,1.24,206.77,14-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
14-Jun-2020 - 00:00,5.98,22.24,5.57,4.48,10.05,1.02,5.1,0.24,20.7,1.54,30.24,10.02,29.33,83.83,998.72,321.17,1.32,188.97,15-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
15-Jun-2020 - 00:00,5.93,20.3,7.6,6.36,13.96,0.84,5.34,0.29,15.97,1.57,23.82,9.79,28.43,89.1,998.6,273.15,0.92,183.82,16-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
16-Jun-2020 - 00:00,5.86,22.14,8.4,3.63,12.03,0.88,5.19,0.3,28.01,1.56,27.53,12.98,27.68,91.59,997.88,101.5,0.98,195.88,17-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
17-Jun-2020 - 00:00,3.54,13.93,5.21,3.86,9.07,1.64,5.02,0.25,22.74,1.87,31.44,10.25,27.24,90.32,998.14,,1.04,178.52,18-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
18-Jun-2020 - 00:00,8.13,24.99,10.57,6.57,17.14,1.29,5.34,0.3,12.79,1.32,20.54,10.55,27.01,92.55,998.75,53.79,1.22,156.47,19-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
19-Jun-2020 - 00:00,16.0,68.44,5.47,7.75,13.08,1.08,5.65,0.28,10.32,1.29,30.39,11.64,28.72,89.42,,364.4,1.2,191.62,20-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
20-Jun-2020 - 00:00,14.07,65.14,2.07,3.76,5.74,1.52,5.38,0.22,14.05,1.64,23.59,11.54,29.18,86.53,,352.91,1.55,209.25,21-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
21-Jun-2020 - 00:00,11.07,47.71,2.78,2.71,5.4,0.98,5.09,0.21,16.23,1.28,23.99,14.78,29.15,84.77,999.82,333.76,1.36,210.98,22-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
22-Jun-2020 - 00:00,10.74,47.77,2.63,4.45,6.97,0.49,5.22,0.21,15.49,1.5,26.45,11.67,28.89,85.18,999.27,383.4,1.34,208.21,23-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
23-Jun-2020 - 00:00,9.82,28.12,3.43,3.08,6.49,1.23,4.96,0.2,17.38,1.49,24.73,10.32,28.54,83.59,999.62,367.63,1.42,184.91,24-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
24-Jun-2020 - 00:00,7.12,21.16,4.09,3.84,7.92,2.93,4.93,0.2,18.38,1.5,28.81,12.9,29.28,80.57,999.96,412.1,1.34,197.77,25-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
25-Jun-2020 - 00:00,10.97,37.32,3.83,4.96,8.08,1.3,5.33,0.24,14.27,1.59,27.59,12.13,29.62,82.65,999.22,420.67,1.35,208.5,26-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
26-Jun-2020 - 00:00,12.74,39.92,3.28,7.19,8.87,0.8,5.69,0.26,10.53,1.37,28.02,13.58,29.6,83.21,999.43,280.04,1.06,206.26,27-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
27-Jun-2020 - 00:00,17.99,56.9,3.4,6.84,8.59,0.75,5.45,0.24,12.55,1.55,25.57,9.58,30.22,80.04,999.56,313.51,1.1,208.51,28-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
28-Jun-2020 - 00:00,11.37,38.16,3.07,5.14,8.04,0.67,5.32,0.21,13.83,1.37,24.52,13.32,29.35,83.45,999.4,319.94,1.27,193.0,29-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
29-Jun-2020 - 00:00,11.6,27.21,4.33,5.49,9.52,0.48,5.31,0.22,16.21,1.24,21.99,11.78,28.68,85.72,999.17,376.1,1.2,205.98,30-Jun-2020 - 00:00,"Worli, Mumbai - MPCB"
30-Jun-2020 - 00:00,2.25,7.25,3.41,4.04,7.37,0.31,5.48,0.2,18.44,1.49,22.26,12.11,27.51,90.71,998.7,309.99,1.57,194.61,01-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
01-Jul-2020 - 00:00,2.72,11.19,2.54,4.29,6.82,0.4,5.4,0.19,15.59,0.96,28.52,10.43,28.01,87.72,999.21,330.99,1.32,188.0,02-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
02-Jul-2020 - 00:00,2.89,17.32,3.47,5.42,8.89,0.74,5.48,0.19,12.77,1.36,24.61,13.68,27.91,88.3,999.1,342.0,1.19,193.64,03-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
03-Jul-2020 - 00:00,3.03,24.6,5.75,5.89,11.64,0.4,5.73,0.2,19.01,1.64,20.11,11.83,25.94,96.46,998.82,55.39,1.49,190.25,04-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
04-Jul-2020 - 00:00,6.27,24.43,3.61,2.78,6.38,0.23,5.56,0.19,24.96,1.53,25.4,10.92,25.97,97.24,997.38,45.39,1.6,203.03,05-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
05-Jul-2020 - 00:00,11.84,58.91,1.05,1.15,2.15,0.17,5.52,0.17,25.76,1.92,25.19,11.05,26.44,95.69,997.17,56.06,1.94,202.12,06-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
06-Jul-2020 - 00:00,15.49,76.97,2.38,1.96,4.09,0.09,5.79,0.18,22.34,1.82,22.9,12.53,28.25,89.05,995.57,240.21,2.61,213.27,07-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
07-Jul-2020 - 00:00,,,2.6,2.06,4.6,0.04,6.38,0.19,19.91,1.62,30.51,12.38,27.16,95.7,996.84,113.6,1.69,200.72,08-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
08-Jul-2020 - 00:00,7.49,69.82,2.34,2.9,5.24,0.03,8.2,0.14,16.41,1.93,24.61,11.06,27.94,92.8,999.2,275.42,1.48,212.5,09-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
09-Jul-2020 - 00:00,7.9,65.5,6.18,4.86,11.05,0.68,3.24,0.05,10.64,,,,28.07,91.63,999.76,270.95,1.23,201.7,10-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
10-Jul-2020 - 00:00,6.27,47.94,5.19,4.63,9.82,0.17,4.19,0.03,10.79,,,,29.3,85.76,999.52,376.96,1.63,217.49,11-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
11-Jul-2020 - 00:00,6.31,42.88,4.79,3.61,8.4,0.2,5.9,0.02,10.9,,,,29.13,86.15,999.91,398.48,1.37,213.16,12-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
12-Jul-2020 - 00:00,6.3,17.27,9.83,5.58,15.41,0.05,7.14,0.09,9.26,1.2,17.1,11.61,25.48,97.38,,109.53,0.9,165.3,13-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
13-Jul-2020 - 00:00,5.12,20.54,8.87,7.6,16.46,0.08,8.2,0.12,8.41,1.39,30.17,10.68,27.0,93.22,999.53,259.65,1.03,178.12,14-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
14-Jul-2020 - 00:00,4.03,17.27,9.73,6.51,16.24,0.43,8.35,0.08,9.26,1.33,26.92,11.34,26.15,95.25,999.31,124.15,1.23,169.31,15-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
15-Jul-2020 - 00:00,2.91,13.79,10.93,8.62,19.55,0.58,8.81,0.09,11.46,1.57,17.43,12.91,25.24,98.61,998.73,67.51,1.39,187.54,16-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
16-Jul-2020 - 00:00,3.61,16.65,10.03,5.69,15.72,0.04,8.76,0.03,15.42,1.39,30.16,10.79,25.34,99.08,995.99,91.91,1.32,180.79,17-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
17-Jul-2020 - 00:00,6.06,20.37,9.1,4.8,13.89,,9.6,0.07,13.7,1.26,24.92,10.48,25.94,96.84,995.62,166.56,1.13,179.53,18-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
18-Jul-2020 - 00:00,8.36,40.64,8.03,4.83,12.86,0.04,10.8,0.05,9.25,1.68,25.49,10.86,27.58,91.54,998.44,343.21,1.18,186.49,19-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
19-Jul-2020 - 00:00,11.05,61.73,5.23,3.66,8.89,0.32,10.29,0.04,11.66,1.45,30.58,12.74,28.85,87.23,,354.45,1.24,214.15,20-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
20-Jul-2020 - 00:00,9.7,67.0,6.57,4.38,10.94,0.12,9.78,0.04,14.41,1.97,28.41,11.11,29.13,84.31,999.35,338.56,1.3,217.15,21-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
21-Jul-2020 - 00:00,6.66,42.13,6.96,6.66,13.61,0.07,9.97,0.05,9.35,1.32,26.51,10.22,28.54,87.16,999.8,255.23,0.97,200.33,22-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
22-Jul-2020 - 00:00,5.35,30.34,8.65,9.32,17.97,0.79,10.71,0.09,8.49,1.6,23.9,12.7,28.85,83.99,,283.49,1.0,198.11,23-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
23-Jul-2020 - 00:00,6.03,26.84,8.44,6.99,15.43,0.46,10.67,0.09,10.2,1.26,30.84,11.56,28.39,88.07,999.97,205.47,0.83,197.05,24-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
24-Jul-2020 - 00:00,10.71,31.5,10.7,11.7,22.4,,11.85,0.24,7.14,1.64,27.44,12.23,27.1,90.34,,140.06,0.65,182.57,25-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
25-Jul-2020 - 00:00,17.23,39.75,9.41,8.22,17.63,1.19,11.44,0.17,9.13,1.62,22.91,13.65,28.11,84.18,,209.06,0.93,183.71,26-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
26-Jul-2020 - 00:00,66.54,49.55,5.26,7.29,12.54,0.78,12.6,0.16,8.81,1.51,19.7,12.23,27.56,87.68,,232.97,0.97,171.41,27-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
27-Jul-2020 - 00:00,3.24,20.66,8.93,6.96,15.9,0.23,11.06,0.1,11.85,1.66,25.99,9.23,26.19,94.68,,95.28,1.38,210.05,28-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
28-Jul-2020 - 00:00,10.06,20.6,16.11,16.75,32.86,0.06,12.93,0.29,5.5,1.98,25.89,8.58,25.49,97.41,,42.07,1.07,163.66,29-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
29-Jul-2020 - 00:00,13.01,30.61,12.42,22.57,34.99,0.2,15.09,0.32,5.01,1.28,25.29,10.93,26.34,95.98,999.6,171.93,0.7,177.13,30-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
30-Jul-2020 - 00:00,3.3,15.95,8.5,12.2,20.7,0.31,14.12,0.21,7.12,1.46,26.44,8.96,27.06,91.37,999.82,197.72,0.73,188.79,31-Jul-2020 - 00:00,"Worli, Mumbai - MPCB"
31-Jul-2020 - 00:00,,23.87,7.04,8.0,15.04,0.28,13.32,0.16,8.95,1.55,28.32,10.83,27.85,87.77,999.36,265.81,1.03,192.05,01-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
01-Aug-2020 - 00:00,,17.77,5.82,6.53,12.34,0.13,13.05,0.1,8.16,1.84,23.03,11.57,28.04,87.16,999.19,165.43,1.11,173.8,02-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
02-Aug-2020 - 00:00,,10.18,4.8,4.22,9.02,0.16,12.64,0.06,10.34,1.85,26.75,9.41,28.09,86.62,998.71,267.19,1.29,188.14,03-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
03-Aug-2020 - 00:00,1.86,13.38,5.53,4.0,9.53,0.15,12.12,0.06,12.21,1.3,22.49,10.35,27.11,90.71,996.92,235.21,1.32,198.2,04-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
04-Aug-2020 - 00:00,3.65,33.36,6.11,3.95,10.05,0.36,11.85,0.03,19.76,1.45,23.29,11.63,25.64,97.46,993.45,75.89,2.37,215.6,05-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
05-Aug-2020 - 00:00,8.76,40.37,6.44,2.39,8.78,,12.06,0.05,28.76,2.0,26.64,12.07,25.51,97.16,990.77,11.06,3.08,216.24,06-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
06-Aug-2020 - 00:00,6.13,35.47,7.28,1.28,8.56,0.61,10.87,0.04,40.61,1.51,22.76,13.29,25.61,96.78,992.35,56.46,2.24,218.02,07-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
07-Aug-2020 - 00:00,8.3,60.06,6.08,2.44,8.53,0.31,10.96,0.04,22.03,1.85,27.19,14.01,26.94,92.2,997.43,122.97,1.74,218.19,08-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
08-Aug-2020 - 00:00,8.8,64.06,6.27,2.74,9.02,0.19,10.97,0.03,17.2,1.52,24.49,12.63,27.72,88.63,999.92,189.32,1.85,219.96,09-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
09-Aug-2020 - 00:00,11.43,70.35,7.0,4.21,11.21,0.23,11.39,0.05,16.28,1.66,27.92,11.56,28.53,85.74,999.46,235.24,1.61,220.13,10-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
10-Aug-2020 - 00:00,9.5,54.18,10.25,8.53,18.78,0.19,11.92,0.1,14.05,1.46,22.64,10.98,27.86,89.18,999.61,157.83,1.43,215.41,11-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
