from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
11-Aug-2020 - 00:00,8.64,52.66,9.81,4.85,14.66,0.13,11.54,0.05,17.87,1.59,22.32,11.28,27.71,88.39,,100.76,1.8,221.44,12-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
12-Aug-2020 - 00:00,6.66,37.69,8.27,3.31,11.58,0.17,11.08,0.03,20.22,1.64,23.63,11.6,26.34,94.15,,50.91,2.38,224.59,13-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
13-Aug-2020 - 00:00,6.03,44.42,10.19,6.4,16.58,0.11,11.49,0.06,16.46,1.88,18.65,10.61,26.95,91.59,999.92,112.95,2.02,215.72,14-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
14-Aug-2020 - 00:00,6.31,38.99,6.4,2.31,8.7,0.12,11.17,0.04,21.66,2.16,23.68,15.24,25.87,94.59,998.99,42.79,2.18,222.59,15-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
15-Aug-2020 - 00:00,8.28,47.03,4.61,1.3,5.91,0.17,11.21,0.04,21.61,1.59,22.29,11.6,26.69,92.69,998.77,89.43,2.38,226.05,16-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
16-Aug-2020 - 00:00,,52.24,6.34,4.75,11.09,0.12,12.1,0.08,13.02,1.94,30.7,10.9,27.22,91.03,999.45,88.42,1.6,214.26,17-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
17-Aug-2020 - 00:00,,44.31,7.31,4.55,11.87,0.1,12.28,0.08,13.13,1.59,18.93,13.96,26.43,93.82,999.33,52.11,1.62,213.01,18-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
18-Aug-2020 - 00:00,,39.35,6.76,4.21,10.97,0.07,12.11,0.07,13.6,1.54,24.13,14.54,26.46,92.53,999.94,134.05,1.81,219.96,19-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
19-Aug-2020 - 00:00,,45.39,6.75,5.23,11.99,0.06,11.85,0.05,14.39,1.63,22.48,11.83,26.93,90.02,999.83,196.86,2.04,223.58,20-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
20-Aug-2020 - 00:00,,34.89,6.37,4.29,10.66,0.12,11.82,0.04,13.02,1.78,28.71,10.8,26.31,93.05,999.32,63.39,1.83,222.88,21-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
21-Aug-2020 - 00:00,,28.12,6.08,4.43,10.51,0.16,12.23,0.03,10.29,1.74,27.37,12.12,25.72,96.09,999.61,51.06,1.96,218.78,22-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
22-Aug-2020 - 00:00,9.45,38.51,4.07,2.53,6.6,0.2,12.6,0.01,8.81,2.12,25.77,13.23,26.95,92.05,,160.57,1.83,220.6,23-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
23-Aug-2020 - 00:00,11.75,30.89,3.85,2.76,6.61,0.13,12.46,,,1.83,26.41,15.21,27.29,89.22,,164.18,1.68,216.05,24-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
24-Aug-2020 - 00:00,12.2,33.75,4.67,2.81,7.47,0.3,12.39,0.04,13.86,1.51,22.24,10.75,27.14,89.23,,174.34,1.65,214.93,25-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
25-Aug-2020 - 00:00,12.56,38.36,6.51,4.09,10.6,0.22,12.22,0.06,14.77,1.45,26.12,9.49,27.27,87.77,,223.55,1.53,210.83,26-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
26-Aug-2020 - 00:00,12.74,36.02,7.15,5.03,12.19,0.21,12.53,0.05,15.08,1.33,24.13,12.03,27.55,85.67,,281.25,1.66,219.94,27-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
27-Aug-2020 - 00:00,10.82,31.36,6.61,5.47,12.07,0.21,12.2,0.05,13.59,1.17,22.96,11.48,27.73,84.68,,208.12,1.78,224.07,28-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
28-Aug-2020 - 00:00,10.61,21.81,8.41,5.89,14.3,0.16,12.83,0.13,11.1,1.9,25.99,10.5,24.97,96.46,,35.88,1.43,198.32,29-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
29-Aug-2020 - 00:00,12.85,21.23,9.34,9.66,19.01,0.24,14.46,0.15,10.79,1.87,28.02,11.7,24.96,97.88,,39.35,1.04,210.06,30-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
30-Aug-2020 - 00:00,13.14,33.71,6.22,4.46,10.69,0.08,13.63,0.07,13.64,1.47,22.74,13.28,25.29,95.65,,78.47,1.34,206.09,31-Aug-2020 - 00:00,"Worli, Mumbai - MPCB"
31-Aug-2020 - 00:00,11.45,30.65,7.77,6.05,13.81,0.18,13.01,0.08,15.1,1.76,26.96,13.55,25.92,92.91,,168.71,1.51,214.31,01-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
01-Sep-2020 - 00:00,14.78,28.0,11.4,13.96,25.36,0.34,14.3,0.3,7.73,1.7,27.83,10.62,26.37,90.77,,174.8,0.8,184.07,02-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
02-Sep-2020 - 00:00,19.67,38.32,11.94,16.59,28.53,0.31,15.71,0.31,9.71,1.51,25.33,13.45,27.63,87.23,,251.7,0.85,201.48,03-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
03-Sep-2020 - 00:00,17.88,43.03,9.4,11.94,21.34,1.09,15.76,0.23,9.72,1.08,25.4,11.72,28.28,84.31,,348.9,0.81,206.29,04-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
04-Sep-2020 - 00:00,25.0,48.74,12.18,12.55,24.72,2.29,17.18,0.44,5.07,1.64,16.77,17.14,26.48,84.21,,,0.33,143.75,05-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
05-Sep-2020 - 00:00,43.99,50.02,18.63,3.43,22.03,1.9,17.9,0.25,44.27,0.85,22.48,9.34,31.22,78.01,,248.57,1.23,237.33,06-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
06-Sep-2020 - 00:00,53.22,,9.78,5.98,15.76,2.2,,,,1.61,26.67,11.62,29.36,84.99,,87.5,0.74,215.07,07-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
07-Sep-2020 - 00:00,13.25,23.28,12.93,7.4,20.33,2.22,18.28,0.25,11.62,1.3,23.62,12.3,28.3,85.71,,328.32,1.09,207.28,08-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
08-Sep-2020 - 00:00,12.52,31.73,9.38,9.17,18.56,3.03,19.44,0.25,6.01,1.72,27.6,15.71,29.01,82.42,,326.55,0.93,208.19,09-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
09-Sep-2020 - 00:00,21.31,32.18,5.72,10.37,16.09,3.38,19.69,0.22,5.54,1.4,26.81,12.51,29.48,82.56,,257.45,0.82,210.86,10-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
10-Sep-2020 - 00:00,25.67,25.12,8.74,8.27,17.0,3.35,21.58,0.31,6.62,1.71,27.36,13.31,29.32,81.47,,258.49,1.06,206.95,11-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
11-Sep-2020 - 00:00,36.94,44.99,11.16,10.18,21.33,3.92,20.36,0.38,8.08,1.5,30.59,11.07,28.37,85.84,999.81,299.48,1.09,178.67,12-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
12-Sep-2020 - 00:00,11.0,23.05,6.29,6.57,12.86,5.87,18.73,0.19,7.19,1.41,23.69,14.11,26.81,89.59,,207.5,1.81,171.1,13-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
13-Sep-2020 - 00:00,11.37,35.45,5.32,2.41,7.73,9.24,15.81,0.04,7.78,1.36,26.69,12.23,27.27,87.32,,202.97,1.73,217.32,14-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
14-Sep-2020 - 00:00,12.29,27.56,7.2,7.41,14.61,6.56,18.74,0.17,5.11,1.55,25.28,12.44,26.96,85.73,,131.0,1.01,179.81,15-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
15-Sep-2020 - 00:00,10.47,22.42,8.09,13.76,21.85,5.1,21.92,0.24,5.17,1.78,27.7,12.4,26.76,88.0,,209.89,0.95,184.3,16-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
16-Sep-2020 - 00:00,13.46,30.54,8.74,16.83,25.57,4.78,26.02,0.32,4.61,1.66,22.95,11.94,26.35,91.1,,86.82,0.66,172.62,17-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
17-Sep-2020 - 00:00,13.92,29.12,6.29,18.29,24.58,3.61,24.87,0.36,4.82,1.4,32.69,10.68,26.33,91.02,,84.96,0.72,184.2,18-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
18-Sep-2020 - 00:00,21.02,30.23,4.66,22.66,27.31,2.63,24.09,0.42,4.63,1.6,25.02,14.57,25.92,91.43,,81.39,0.62,170.32,19-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
19-Sep-2020 - 00:00,17.27,39.82,6.41,20.02,26.43,3.78,26.29,0.46,4.83,1.47,26.49,11.95,26.71,91.06,,132.76,0.71,184.52,20-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
20-Sep-2020 - 00:00,18.66,32.47,5.41,18.93,24.34,5.04,27.45,0.54,5.75,2.04,22.67,12.16,28.19,84.65,999.22,215.31,0.8,201.76,21-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
21-Sep-2020 - 00:00,26.76,45.72,14.69,16.18,30.87,4.99,24.41,0.58,4.75,1.66,32.59,13.72,27.28,89.45,999.2,193.38,0.88,177.36,22-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
22-Sep-2020 - 00:00,24.38,,21.2,9.33,30.54,2.17,19.58,0.44,4.32,1.53,25.8,9.15,25.59,95.36,999.28,47.06,1.19,171.25,23-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
23-Sep-2020 - 00:00,11.26,,16.47,3.48,19.95,1.63,16.34,0.19,4.38,1.6,25.3,11.58,24.57,99.34,999.89,38.21,1.88,201.87,24-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
24-Sep-2020 - 00:00,11.69,25.89,19.23,6.77,26.0,1.49,18.24,0.35,4.36,1.22,22.07,12.79,26.21,92.8,,212.53,1.46,169.42,25-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
25-Sep-2020 - 00:00,15.52,39.22,16.07,15.86,31.93,2.25,20.61,0.33,4.37,1.51,28.36,10.09,26.96,89.13,,179.33,0.79,194.78,26-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
26-Sep-2020 - 00:00,14.34,46.87,13.23,13.96,27.19,5.8,19.8,0.21,4.42,1.8,23.53,11.25,29.15,75.74,,285.24,0.86,229.72,27-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
27-Sep-2020 - 00:00,,,,,,,,,,,,,,,,,,,28-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
28-Sep-2020 - 00:00,17.5,47.87,17.57,16.91,34.49,3.52,19.78,0.54,4.33,1.58,27.95,11.95,28.54,76.98,,332.13,0.9,207.61,29-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
29-Sep-2020 - 00:00,25.73,58.08,17.4,25.92,43.32,4.55,20.88,0.59,4.46,1.49,23.48,12.04,27.7,81.68,,239.92,0.75,201.72,30-Sep-2020 - 00:00,"Worli, Mumbai - MPCB"
30-Sep-2020 - 00:00,24.6,59.94,19.62,13.11,32.73,5.7,18.64,0.45,4.5,1.69,25.9,11.64,28.27,78.38,,275.37,0.82,209.15,01-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
01-Oct-2020 - 00:00,20.52,48.86,15.26,9.52,24.77,4.35,17.57,0.37,4.54,1.17,20.33,13.08,28.28,78.73,,331.92,0.87,217.07,02-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
02-Oct-2020 - 00:00,29.3,51.89,14.49,7.8,22.28,3.57,17.54,0.39,4.47,,,,28.78,80.25,,243.1,0.86,219.14,03-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
03-Oct-2020 - 00:00,57.07,86.59,19.4,11.82,31.22,4.12,20.87,0.86,4.47,1.77,23.13,10.52,27.72,87.62,,179.04,0.94,194.27,04-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
04-Oct-2020 - 00:00,25.06,35.78,20.63,5.39,26.02,3.94,19.11,0.5,4.45,1.55,23.38,12.0,25.97,90.01,,119.15,0.75,188.9,05-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
05-Oct-2020 - 00:00,17.4,36.18,12.43,6.48,18.91,3.34,17.17,0.4,4.43,1.69,29.13,11.0,28.24,82.25,,257.13,0.77,202.13,06-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
06-Oct-2020 - 00:00,25.5,54.17,13.4,7.76,21.16,2.69,18.17,0.47,4.35,1.27,25.66,12.49,28.42,82.8,,251.17,0.8,202.6,07-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
07-Oct-2020 - 00:00,,62.63,13.72,5.2,18.92,2.53,17.2,0.46,4.45,1.31,25.16,12.79,29.3,79.97,,240.61,0.81,226.87,08-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
08-Oct-2020 - 00:00,43.75,66.58,12.97,4.59,17.57,3.1,18.58,0.49,4.43,1.69,20.49,9.28,29.0,83.97,,150.63,0.92,240.59,09-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
09-Oct-2020 - 00:00,62.22,97.09,15.12,9.61,24.73,4.43,21.36,0.74,4.33,1.83,23.34,11.56,29.77,78.32,,232.17,0.86,209.37,10-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
10-Oct-2020 - 00:00,71.62,113.67,15.39,8.18,23.58,4.76,18.71,0.79,4.5,1.77,27.31,13.14,29.37,81.86,,249.11,0.77,179.62,11-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
11-Oct-2020 - 00:00,50.39,69.22,10.88,6.97,17.85,3.56,17.71,0.81,4.46,2.07,24.96,10.82,27.5,90.52,,,0.6,191.38,12-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
12-Oct-2020 - 00:00,57.41,73.3,6.49,10.22,16.71,2.63,19.17,0.78,4.5,1.46,27.04,12.46,27.13,90.92,,94.38,0.59,173.05,13-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
13-Oct-2020 - 00:00,47.0,79.44,8.8,13.19,22.0,1.97,21.72,0.84,4.35,1.92,25.21,14.31,27.94,88.99,,209.41,1.04,173.24,14-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
14-Oct-2020 - 00:00,52.01,77.12,12.31,18.68,30.99,1.28,22.04,0.9,4.55,1.06,28.05,11.97,27.27,89.84,,139.35,0.96,179.21,15-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
15-Oct-2020 - 00:00,25.26,37.06,10.69,10.88,21.57,1.17,21.56,0.83,4.62,1.74,21.86,11.94,25.78,95.64,998.6,164.27,1.43,215.84,16-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
16-Oct-2020 - 00:00,27.68,46.3,7.66,29.14,36.79,1.12,24.96,0.95,4.57,1.3,32.68,13.11,27.87,83.03,999.25,200.01,1.05,168.75,17-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
17-Oct-2020 - 00:00,31.9,66.58,6.7,7.45,14.15,1.61,19.14,0.42,4.39,1.51,24.66,13.29,27.92,77.48,,217.11,1.45,176.16,18-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
18-Oct-2020 - 00:00,21.95,51.02,8.21,9.67,17.87,5.39,2.4,0.21,4.48,1.52,24.92,9.81,27.71,80.9,,244.45,1.15,194.97,19-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
19-Oct-2020 - 00:00,28.0,64.75,13.93,10.8,24.72,3.75,1.75,0.23,4.38,1.23,28.53,12.14,27.57,86.23,,150.94,0.8,202.17,20-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
20-Oct-2020 - 00:00,34.6,69.57,22.04,11.78,33.82,2.43,1.08,0.33,4.36,1.4,21.57,9.78,28.62,85.73,,178.76,0.73,218.14,21-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
21-Oct-2020 - 00:00,42.5,62.36,26.83,9.88,36.71,2.96,1.13,0.4,4.38,1.48,23.71,12.28,28.39,86.49,,206.62,0.76,207.56,22-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
22-Oct-2020 - 00:00,51.51,72.93,24.75,16.98,41.73,4.63,2.81,0.51,4.51,1.37,27.16,10.69,27.85,86.99,,185.52,0.79,187.18,23-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
23-Oct-2020 - 00:00,44.54,68.14,29.37,16.87,46.23,7.93,9.84,0.43,4.52,1.21,27.59,11.92,28.14,83.34,,199.29,0.71,204.94,24-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
24-Oct-2020 - 00:00,46.06,63.4,13.47,9.19,22.67,4.03,9.72,0.31,4.44,1.88,25.73,10.38,28.12,88.33,,172.62,1.0,192.67,25-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
25-Oct-2020 - 00:00,43.66,58.64,19.15,6.91,26.06,4.35,7.75,0.3,4.56,1.6,26.59,12.99,28.46,83.29,,209.71,0.8,198.65,26-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
26-Oct-2020 - 00:00,49.28,75.97,31.61,9.83,41.44,4.71,7.58,0.49,4.54,1.8,23.53,10.6,28.1,78.59,,151.3,0.87,194.04,27-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
27-Oct-2020 - 00:00,47.64,84.99,28.58,20.4,48.98,5.93,9.84,0.55,4.44,1.17,25.42,13.43,28.38,61.65,,290.11,0.61,176.4,28-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
28-Oct-2020 - 00:00,54.16,97.63,36.8,3.86,40.65,6.54,8.96,0.48,4.54,1.73,21.46,12.7,29.22,74.34,,108.37,1.09,251.95,29-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
29-Oct-2020 - 00:00,84.2,119.07,26.29,15.2,41.49,3.09,6.54,0.67,4.51,1.4,28.78,10.75,28.28,75.48,,225.21,0.73,206.35,30-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
30-Oct-2020 - 00:00,85.97,121.75,13.21,9.77,22.98,2.23,7.05,0.72,4.78,1.12,27.06,9.77,28.11,75.12,,218.92,0.81,196.53,31-Oct-2020 - 00:00,"Worli, Mumbai - MPCB"
31-Oct-2020 - 00:00,70.13,112.15,11.19,28.85,40.04,2.24,9.24,0.88,4.79,1.26,25.39,10.31,27.7,68.2,,244.47,0.86,190.31,01-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
01-Nov-2020 - 00:00,62.17,105.43,12.26,20.86,33.12,2.5,9.19,0.77,4.71,1.26,25.23,10.51,27.73,63.1,,222.02,0.72,199.55,02-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
02-Nov-2020 - 00:00,85.92,128.05,11.66,28.74,40.39,2.24,10.17,0.93,4.61,1.4,22.56,10.87,28.41,72.77,,216.94,0.64,190.68,03-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
03-Nov-2020 - 00:00,100.72,151.37,10.87,18.9,29.77,1.99,10.69,0.92,4.85,1.71,23.95,14.92,28.58,68.97,,225.84,0.75,214.01,04-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
04-Nov-2020 - 00:00,99.04,161.49,26.35,30.18,56.54,6.06,10.61,1.05,4.59,1.54,22.01,11.33,28.36,68.42,,223.2,0.74,200.13,05-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
05-Nov-2020 - 00:00,82.29,142.64,54.59,22.49,77.08,11.83,9.43,0.79,4.32,1.64,23.84,12.12,28.22,62.35,,219.5,0.8,173.29,06-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
06-Nov-2020 - 00:00,61.72,113.61,58.29,10.74,69.03,15.91,7.78,0.52,4.33,1.67,22.29,10.63,28.5,53.42,,240.45,0.98,167.45,07-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
07-Nov-2020 - 00:00,74.28,130.61,48.95,16.02,64.96,15.15,9.07,0.76,4.51,1.54,19.5,8.82,27.72,62.15,,263.95,1.05,165.53,08-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
08-Nov-2020 - 00:00,72.01,128.6,44.1,14.26,58.36,17.51,9.57,0.62,4.49,1.11,23.52,11.84,28.69,58.71,,277.93,0.98,161.48,09-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
09-Nov-2020 - 00:00,83.88,149.42,57.32,23.44,80.76,14.46,11.55,0.81,4.39,1.38,25.39,12.07,27.98,59.53,,275.7,0.88,178.9,10-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
10-Nov-2020 - 00:00,88.95,162.41,62.2,22.8,85.0,15.25,11.4,0.71,4.48,1.33,22.72,11.18,27.03,59.02,,280.71,1.11,160.1,11-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
11-Nov-2020 - 00:00,90.43,157.46,74.41,9.92,84.34,13.84,14.46,0.7,4.55,1.32,26.79,12.27,26.85,50.59,,279.91,1.14,146.87,12-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
12-Nov-2020 - 00:00,86.77,134.85,66.75,8.56,75.31,15.8,8.78,0.85,4.32,1.42,20.86,10.83,26.98,59.04,,195.78,1.03,200.28,13-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
13-Nov-2020 - 00:00,80.77,137.3,61.89,25.56,87.45,17.68,19.04,0.89,4.51,1.47,17.93,14.37,26.99,65.77,,282.11,0.84,189.3,14-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
14-Nov-2020 - 00:00,76.41,128.24,43.89,24.8,68.69,18.53,18.65,0.78,22.25,1.65,28.09,14.78,28.3,69.7,,259.13,0.83,182.41,15-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
15-Nov-2020 - 00:00,104.5,139.68,36.43,11.35,47.79,16.53,13.23,0.68,32.27,1.6,24.08,11.4,28.24,75.87,,239.36,0.88,210.76,16-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
16-Nov-2020 - 00:00,87.21,120.53,35.46,6.76,42.22,14.44,12.55,0.6,15.82,1.57,25.45,10.26,28.71,71.25,,255.43,1.01,194.15,17-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
17-Nov-2020 - 00:00,87.96,139.34,47.18,16.27,63.45,15.12,17.17,0.71,4.37,1.79,24.66,12.35,28.18,74.84,,235.96,1.01,204.81,18-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
18-Nov-2020 - 00:00,81.04,127.74,46.69,10.68,57.37,13.53,11.7,0.7,4.52,1.6,26.89,11.32,27.99,75.03,,226.33,0.9,208.69,19-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
19-Nov-2020 - 00:00,75.79,120.36,41.83,9.55,51.38,11.75,10.62,0.6,4.37,1.39,23.73,10.68,27.33,71.5,,206.73,1.19,198.23,20-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
20-Nov-2020 - 00:00,73.98,124.12,56.02,10.71,66.73,10.9,9.87,0.67,4.45,1.44,23.35,14.12,27.05,67.05,,220.67,1.06,198.07,21-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
21-Nov-2020 - 00:00,78.4,129.87,43.92,14.0,57.92,11.02,9.34,0.73,4.51,1.37,24.91,9.83,26.36,73.4,,246.98,1.17,203.44,22-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
22-Nov-2020 - 00:00,93.16,136.58,47.88,15.93,63.8,11.81,10.83,0.68,4.56,1.5,19.6,12.37,26.38,76.79,,240.17,0.83,188.58,23-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
23-Nov-2020 - 00:00,72.52,108.8,52.97,18.84,71.81,12.21,12.23,0.51,4.42,1.4,28.16,10.78,26.31,68.86,,246.03,0.9,208.2,24-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
24-Nov-2020 - 00:00,91.14,132.63,50.72,4.43,55.15,11.68,9.65,0.63,4.35,1.46,22.44,11.91,26.42,69.06,,230.21,0.9,185.61,25-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
25-Nov-2020 - 00:00,127.37,185.29,65.61,16.3,81.91,13.14,11.75,1.03,4.51,1.7,24.87,12.12,26.57,75.56,,212.53,0.85,195.0,26-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
26-Nov-2020 - 00:00,122.66,184.27,60.47,20.88,81.36,12.77,16.78,1.01,4.37,1.16,24.99,11.78,26.17,73.61,,210.5,0.96,195.74,27-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
27-Nov-2020 - 00:00,76.38,133.37,54.01,7.78,61.78,11.87,18.67,0.61,4.34,1.48,26.24,11.96,27.83,49.87,,229.19,1.22,141.29,28-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
28-Nov-2020 - 00:00,68.76,114.43,47.05,8.95,55.99,11.95,13.07,0.6,4.4,1.59,20.61,10.56,26.78,59.41,,203.11,1.06,160.16,29-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
29-Nov-2020 - 00:00,43.25,82.26,35.14,11.32,46.46,13.4,18.83,0.46,4.56,1.36,28.5,11.31,27.62,67.66,,217.56,0.97,172.56,30-Nov-2020 - 00:00,"Worli, Mumbai - MPCB"
30-Nov-2020 - 00:00,72.89,113.87,48.02,13.15,61.18,14.63,22.67,0.72,4.53,1.69,24.29,9.49,27.24,72.81,,205.01,0.83,201.25,01-Dec-2020 - 00:00,"Worli, Mumbai - MPCB"
01-Dec-2020 - 00:00,86.0,119.7,27.95,2.95,30.89,10.41,7.98,0.56,4.38,1.4,31.78,2.39,26.26,84.58,,,0.43,196.68,02-Dec-2020 - 00:00,"Worli, Mumbai - MPCB"
